record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
cha_46_00003,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,5,Test With Users,checkpoint,test_feedback_iteration,"What feedback did you get, and how will you improve the design?","Two users tried the cardboard prototype. One said the label was confusing, and one said the opening was too small. Next we will make the sign clearer and widen the opening.","Cardboard prototype, teacher checkpoint note, and before/after count about classroom doors stay open and heat escapes.","Student answered quickly and confidently, but the reasoning skipped key checks.",Your evidence line is clear.,pass,True,sketch_data_test_note,False,none,,,,4,novice,weak,developing,high,medium,developing,strong,True,0.1,False,True,constraints_data_feedback,pitch,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_46_00004,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,8,Expo Day,artifact,pitch_evidence,"Give a short pitch using problem, evidence, solution, and next step.",We noticed garden tools are hard to track in the school garden. Our data from 18 responses shows it happens often. We built a block-code demo and next we will test it with more users.,"Block-code demo, quick survey, and teacher checkpoint note about garden tools are hard to track.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.","The problem is strong, but your next step needs a date.",pass,True,sketch_data_test_note,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,4,advanced,strong,strong,low,high,developing,developing,True,0.1,False,True,checkpoint_show_evidence,user_test,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_46_00005,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,4,Build a Prototype,ai_trace,ai_disclosure,"If you used AI, record the prompt, suggestion, and what you changed.",No AI used. We wrote our own survey and pitch notes.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Reporter recorded evidence during the sprint.,I like the data point about the cafeteria.,not_yet,False,missing,False,none,,,,4,proficient,strong,developing,high,high,developing,developing,True,0.1,False,True,ai_trace_prompt_change,user_test,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_46_00006,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,3,Design a Solution,checkpoint,checkpoint_evidence,"At checkpoint, show evidence: sketch, data, or test result.","At checkpoint we showed a block-code demo, a before/after count, and one test note.","Block-code demo, before/after count, and photo of prototype about students are confused about recycling bins.","Artifact quality was strong, but the reflection did not explain what changed or why.",Maybe explain the safety part more.,pass_with_support,True,sketch_data_test_note,False,none,,,,1,novice,strong,weak,high,low,developing,developing,True,0.1,False,True,checkpoint_show_evidence,survey,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_46_00007,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,1,Define a Community Challenge,retrieval,constraint_reasoning,Name one or two constraints and explain how they changed your design.,"Our main constraints were time and materials. Because we only had recycled cardboard, we changed the design so it could still reduce classroom doors stay open and heat escapes in the portable rooms.","Block-code demo mentioned, but supporting teacher checkpoint note was missing.","Student used AI as a coach, not a copier, and could explain each change.",Could you test it with one more grade level?,not_yet,False,missing_or_partial,True,student_optional,Give us survey questions about food waste in the cafeteria.,Suggested a three-part pitch structure.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,weak,strong,medium,low,strong,developing,True,0.1,False,True,ai_trace_prompt_change,prototype,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_46_00008,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,2,Collect Simple Data,artifact,data_note,"What data did you collect, and what does it suggest?",We asked people and wrote notes. The data said the problem happens a lot in the washrooms.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you test it with one more grade level?,not_yet,False,missing_or_thin,True,student_optional,Suggest ways to explain recycling confusion to younger students.,Suggested a three-part pitch structure.,Students kept the structure but rewrote the wording in their own voice.,4,proficient,weak,strong,low,high,strong,strong,True,0.1,False,True,ai_trace_prompt_change,pitch,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_46_00009,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,6,Iterate With Evidence,reflection,evidence_changed_mind,What evidence changed your mind today?,The evidence made us switch ideas because one design looked harder to use.,"Block-code demo, photo of prototype, and tally sheet about students are confused about recycling bins.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Maybe explain the safety part more.,pass,True,sketch_data_test_note,True,student_optional,Give us survey questions about food waste in the cafeteria.,Suggested a three-part pitch structure.,Students kept the structure but rewrote the wording in their own voice.,4,developing,developing,weak,medium,medium,strong,developing,True,0.1,False,True,ai_trace_prompt_change,user_test,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_46_00010,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,6,Iterate With Evidence,checkpoint,test_feedback_iteration,"What feedback did you get, and how will you improve the design?","Two users tried the recycling sign mockup. One said the label was confusing, and one said the opening was too small. Next we will make the sign clearer and widen the opening.","Recycling sign mockup, photo of prototype, and before/after count about students are confused about recycling bins.","Student answered quickly and confidently, but the reasoning skipped key checks.",I like the data point about the cafeteria.,pass_with_support,True,sketch_data_test_note,False,none,,,,4,novice,weak,strong,medium,medium,strong,developing,True,0.1,False,True,reflection_evidence_changed_mind,pitch,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_46_00011,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,8,Expo Day,artifact,pitch_evidence,"Give a short pitch using problem, evidence, solution, and next step.",We noticed garden tools are hard to track in the school garden. Our data from 10 responses shows it happens often. We built a cardboard prototype and next we will test it with more users.,"Cardboard prototype mentioned, but supporting tally sheet was missing.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",I like the data point about the cafeteria.,not_yet,False,missing_or_partial,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,strong,True,0.1,False,True,constraints_data_feedback,survey,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_46_00012,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,6,Iterate With Evidence,ai_trace,ai_disclosure,"If you used AI, record the prompt, suggestion, and what you changed.",No AI used. We wrote our own survey and pitch notes.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Reporter recorded evidence during the sprint.,Maybe explain the safety part more.,not_yet,False,missing,False,none,,,,1,novice,developing,strong,high,high,strong,strong,True,0.1,False,True,checkpoint_show_evidence,pitch,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_46_00013,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,5,Test With Users,checkpoint,checkpoint_evidence,"At checkpoint, show evidence: sketch, data, or test result.",We described our idea but did not bring the tally sheet to checkpoint.,"Sensor sketch mentioned, but supporting photo of prototype was missing.","Artifact quality was strong, but the reflection did not explain what changed or why.",Could you test it with one more grade level?,pass_with_support,True,missing_or_partial,False,none,,,,4,proficient,strong,weak,low,low,weak,developing,True,0.1,False,True,checkpoint_show_evidence,pitch,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_46_00014,challenge,challenge,synthetic,integrity_edgecase_v1,4-6,9-11,eco_smart_design_lab,Eco-Smart Design Lab,2,Collect Simple Data,retrieval,constraint_reasoning,Name one or two constraints and explain how they changed your design.,A constraint was time so we made it smaller.,"Paper storyboard, teacher checkpoint note, and two-user test note about battery bins are not used properly.","Student used AI as a coach, not a copier, and could explain each change.",I like the data point about the cafeteria.,pass_with_support,True,sketch_data_test_note,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",1,novice,developing,strong,medium,low,strong,developing,True,0.1,False,True,checkpoint_show_evidence,survey,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
