feedback_id,record_id,learner_id,cohort_id,session_id,feedback_focus,peer_feedback,revision_requested,feedback_ts
PF_core_L13_01_047_02_01,core_L13_01_047_02_01,L13_01_047,C13_01,S_C13_01_02,limitations,Your idea is clear; add the strongest evidence first.,True,2026-02-09T13:22:00
PF_core_L13_01_047_05_02,core_L13_01_047_05_02,L13_01_047,C13_01,S_C13_01_05,revision,Your idea is clear; add the strongest evidence first.,True,2026-03-02T08:48:00
PF_core_L13_01_047_06_03,core_L13_01_047_06_03,L13_01_047,C13_01,S_C13_01_06,limitations,Your idea is clear; add the strongest evidence first.,True,2026-03-09T11:17:00
PF_core_L13_01_047_07_04,core_L13_01_047_07_04,L13_01_047,C13_01,S_C13_01_07,limitations,Your idea is clear; add the strongest evidence first.,True,2026-03-16T11:17:00
PF_core_L13_01_048_02_01,core_L13_01_048_02_01,L13_01_048,C13_01,S_C13_01_02,safety,Explain one step more clearly.,False,2026-02-09T14:11:00
PF_core_L13_01_048_03_02,core_L13_01_048_03_02,L13_01_048,C13_01,S_C13_01_03,clarity,Explain why that revision came before the others.,False,2026-02-16T11:22:00
PF_core_L13_01_048_04_03,core_L13_01_048_04_03,L13_01_048,C13_01,S_C13_01_04,user_focus,Explain why that revision came before the others.,False,2026-02-23T13:18:00
PF_core_L13_01_048_07_04,core_L13_01_048_07_04,L13_01_048,C13_01,S_C13_01_07,user_focus,Explain why that revision came before the others.,False,2026-03-16T08:52:00
PF_core_L13_01_048_08_05,core_L13_01_048_08_05,L13_01_048,C13_01,S_C13_01_08,evidence,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-23T10:56:00
PF_core_L13_01_049_02_02,core_L13_01_049_02_02,L13_01_049,C13_01,S_C13_01_02,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-02-09T13:34:00
PF_core_L13_01_049_03_03,core_L13_01_049_03_03,L13_01_049,C13_01,S_C13_01_03,safety,Show which part changed after feedback.,True,2026-02-16T09:32:00
PF_core_L13_01_049_05_04,core_L13_01_049_05_04,L13_01_049,C13_01,S_C13_01_05,limitations,Explain why that revision came before the others.,False,2026-03-02T09:04:00
PF_core_L13_01_049_06_05,core_L13_01_049_06_05,L13_01_049,C13_01,S_C13_01_06,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-03-09T11:03:00
PF_core_L13_01_050_02_01,core_L13_01_050_02_01,L13_01_050,C13_01,S_C13_01_02,revision,Show which part changed after feedback.,True,2026-02-09T11:08:00
PF_core_L13_01_050_05_03,core_L13_01_050_05_03,L13_01_050,C13_01,S_C13_01_05,evidence,Explain one step more clearly.,True,2026-03-02T10:40:00
PF_core_L13_01_050_06_04,core_L13_01_050_06_04,L13_01_050,C13_01,S_C13_01_06,user_focus,Point to the evidence behind that claim.,False,2026-03-09T13:06:00
PF_core_L13_01_051_01_01,core_L13_01_051_01_01,L13_01_051,C13_01,S_C13_01_01,user_focus,Explain why that revision came before the others.,False,2026-02-02T09:57:00
PF_core_L13_01_051_03_02,core_L13_01_051_03_02,L13_01_051,C13_01,S_C13_01_03,evidence,Explain why that revision came before the others.,False,2026-02-16T08:47:00
PF_core_L13_01_051_07_04,core_L13_01_051_07_04,L13_01_051,C13_01,S_C13_01_07,user_focus,Show the limitation earlier so the claim feels more honest.,False,2026-03-16T09:41:00
PF_core_L13_01_051_08_05,core_L13_01_051_08_05,L13_01_051,C13_01,S_C13_01_08,user_focus,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-03-23T09:19:00
PF_core_L13_01_052_02_01,core_L13_01_052_02_01,L13_01_052,C13_01,S_C13_01_02,user_focus,Show the limitation earlier so the claim feels more honest.,True,2026-02-09T12:59:00
PF_core_L13_01_052_05_02,core_L13_01_052_05_02,L13_01_052,C13_01,S_C13_01_05,safety,Strong reasoning—tighten the link between evidence and uncertainty.,True,2026-03-02T14:11:00
PF_core_L13_01_052_07_04,core_L13_01_052_07_04,L13_01_052,C13_01,S_C13_01_07,evidence,Strong reasoning—tighten the link between evidence and uncertainty.,True,2026-03-16T09:44:00
PF_core_L13_01_053_02_01,core_L13_01_053_02_01,L13_01_053,C13_01,S_C13_01_02,limitations,Say who this helps.,True,2026-02-09T08:35:00
PF_core_L13_01_053_03_02,core_L13_01_053_03_02,L13_01_053,C13_01,S_C13_01_03,evidence,Point to the evidence behind that claim.,False,2026-02-16T13:12:00
PF_core_L13_01_053_06_04,core_L13_01_053_06_04,L13_01_053,C13_01,S_C13_01_06,clarity,Point to the evidence behind that claim.,False,2026-03-09T12:21:00
PF_core_L13_01_053_07_05,core_L13_01_053_07_05,L13_01_053,C13_01,S_C13_01_07,user_focus,Explain one step more clearly.,False,2026-03-16T11:13:00
PF_core_L13_01_054_01_01,core_L13_01_054_01_01,L13_01_054,C13_01,S_C13_01_01,revision,Point to the evidence behind that claim.,False,2026-02-02T14:17:00
PF_core_L13_01_054_02_02,core_L13_01_054_02_02,L13_01_054,C13_01,S_C13_01_02,user_focus,Point to the evidence behind that claim.,False,2026-02-09T08:55:00
PF_core_L13_01_054_05_04,core_L13_01_054_05_04,L13_01_054,C13_01,S_C13_01_05,limitations,Show which part changed after feedback.,True,2026-03-02T11:03:00
PF_core_L13_01_055_01_01,core_L13_01_055_01_01,L13_01_055,C13_01,S_C13_01_01,safety,Explain one step more clearly.,False,2026-02-02T09:12:00
PF_core_L13_01_055_03_03,core_L13_01_055_03_03,L13_01_055,C13_01,S_C13_01_03,user_focus,Show which part changed after feedback.,True,2026-02-16T13:00:00
PF_core_L13_01_055_07_04,core_L13_01_055_07_04,L13_01_055,C13_01,S_C13_01_07,evidence,Explain one step more clearly.,False,2026-03-16T08:45:00
PF_core_L13_01_055_08_05,core_L13_01_055_08_05,L13_01_055,C13_01,S_C13_01_08,user_focus,Point to the evidence behind that claim.,False,2026-03-23T11:53:00
PF_core_L13_01_056_01_01,core_L13_01_056_01_01,L13_01_056,C13_01,S_C13_01_01,user_focus,Show the evidence you used.,True,2026-02-02T12:35:00
PF_core_L13_01_056_05_03,core_L13_01_056_05_03,L13_01_056,C13_01,S_C13_01_05,clarity,Show which part changed after feedback.,True,2026-03-02T12:31:00
PF_core_L13_01_056_06_04,core_L13_01_056_06_04,L13_01_056,C13_01,S_C13_01_06,safety,Show the evidence you used.,True,2026-03-09T13:31:00
PF_core_L13_01_056_07_05,core_L13_01_056_07_05,L13_01_056,C13_01,S_C13_01_07,clarity,Make one part clearer.,True,2026-03-16T12:54:00
PF_core_L13_01_057_01_01,core_L13_01_057_01_01,L13_01_057,C13_01,S_C13_01_01,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-02-02T09:29:00
PF_core_L13_01_057_02_02,core_L13_01_057_02_02,L13_01_057,C13_01,S_C13_01_02,evidence,The claim is strong; name the boundary condition sooner.,False,2026-02-09T12:42:00
PF_core_L13_01_057_03_03,core_L13_01_057_03_03,L13_01_057,C13_01,S_C13_01_03,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-02-16T12:03:00
PF_core_L13_01_057_06_05,core_L13_01_057_06_05,L13_01_057,C13_01,S_C13_01_06,user_focus,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-03-09T08:16:00
PF_core_L13_01_058_02_02,core_L13_01_058_02_02,L13_01_058,C13_01,S_C13_01_02,limitations,Show which part changed after feedback.,True,2026-02-09T12:45:00
PF_core_L13_01_058_05_04,core_L13_01_058_05_04,L13_01_058,C13_01,S_C13_01_05,user_focus,Say who this helps.,True,2026-03-02T12:11:00
PF_core_L13_01_058_06_05,core_L13_01_058_06_05,L13_01_058,C13_01,S_C13_01_06,clarity,Show which part changed after feedback.,True,2026-03-09T09:31:00
PF_core_L13_01_059_02_02,core_L13_01_059_02_02,L13_01_059,C13_01,S_C13_01_02,user_focus,Show which part changed after feedback.,True,2026-02-09T12:21:00
PF_core_L13_01_059_04_03,core_L13_01_059_04_03,L13_01_059,C13_01,S_C13_01_04,limitations,Explain one step more clearly.,False,2026-02-23T13:29:00
PF_core_L13_01_059_05_04,core_L13_01_059_05_04,L13_01_059,C13_01,S_C13_01_05,limitations,Show which part changed after feedback.,True,2026-03-02T09:57:00
PF_core_L13_01_059_07_05,core_L13_01_059_07_05,L13_01_059,C13_01,S_C13_01_07,limitations,Point to the evidence behind that claim.,False,2026-03-16T13:40:00
PF_core_L13_01_060_02_01,core_L13_01_060_02_01,L13_01_060,C13_01,S_C13_01_02,revision,Point to the evidence behind that claim.,False,2026-02-09T08:31:00
PF_core_L13_01_060_03_02,core_L13_01_060_03_02,L13_01_060,C13_01,S_C13_01_03,revision,Explain one step more clearly.,True,2026-02-16T13:04:00
PF_core_L13_01_060_04_03,core_L13_01_060_04_03,L13_01_060,C13_01,S_C13_01_04,user_focus,Explain one step more clearly.,True,2026-02-23T08:54:00
PF_core_L13_01_060_07_04,core_L13_01_060_07_04,L13_01_060,C13_01,S_C13_01_07,limitations,Explain why that revision came before the others.,True,2026-03-16T10:55:00
PF_core_L13_01_060_08_05,core_L13_01_060_08_05,L13_01_060,C13_01,S_C13_01_08,clarity,Explain why that revision came before the others.,False,2026-03-23T09:08:00
PF_core_L13_02_001_01_01,core_L13_02_001_01_01,L13_02_001,C13_02,S_C13_02_01,evidence,Make one part clearer.,True,2026-02-09T13:37:00
PF_core_L13_02_001_02_02,core_L13_02_001_02_02,L13_02_001,C13_02,S_C13_02_02,limitations,Say who this helps.,True,2026-02-16T10:42:00
PF_core_L13_02_001_03_03,core_L13_02_001_03_03,L13_02_001,C13_02,S_C13_02_03,limitations,Show the evidence you used.,True,2026-02-23T10:50:00
PF_core_L13_02_001_04_04,core_L13_02_001_04_04,L13_02_001,C13_02,S_C13_02_04,safety,Make one part clearer.,True,2026-03-02T11:39:00
PF_core_L13_02_002_02_01,core_L13_02_002_02_01,L13_02_002,C13_02,S_C13_02_02,safety,Explain one step more clearly.,False,2026-02-16T12:36:00
PF_core_L13_02_002_06_04,core_L13_02_002_06_04,L13_02_002,C13_02,S_C13_02_06,limitations,Explain one step more clearly.,False,2026-03-16T14:37:00
PF_core_L13_02_002_07_05,core_L13_02_002_07_05,L13_02_002,C13_02,S_C13_02_07,user_focus,Show which part changed after feedback.,True,2026-03-23T13:59:00
PF_core_L13_02_003_02_01,core_L13_02_003_02_01,L13_02_003,C13_02,S_C13_02_02,clarity,Show the evidence you used.,True,2026-02-16T11:59:00
PF_core_L13_02_003_05_03,core_L13_02_003_05_03,L13_02_003,C13_02,S_C13_02_05,safety,Say who this helps.,True,2026-03-09T14:00:00
PF_core_L13_02_003_08_05,core_L13_02_003_08_05,L13_02_003,C13_02,S_C13_02_08,clarity,Say who this helps.,True,2026-03-30T09:03:00
PF_core_L13_02_004_01_01,core_L13_02_004_01_01,L13_02_004,C13_02,S_C13_02_01,clarity,Show which part changed after feedback.,True,2026-02-09T11:43:00
PF_core_L13_02_004_05_03,core_L13_02_004_05_03,L13_02_004,C13_02,S_C13_02_05,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-03-09T13:09:00
PF_core_L13_02_004_07_05,core_L13_02_004_07_05,L13_02_004,C13_02,S_C13_02_07,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-03-23T13:46:00
PF_core_L13_02_005_01_01,core_L13_02_005_01_01,L13_02_005,C13_02,S_C13_02_01,revision,Make one part clearer.,True,2026-02-09T10:33:00
PF_core_L13_02_005_07_04,core_L13_02_005_07_04,L13_02_005,C13_02,S_C13_02_07,safety,Point to the evidence behind that claim.,False,2026-03-23T13:50:00
PF_core_L13_02_005_08_05,core_L13_02_005_08_05,L13_02_005,C13_02,S_C13_02_08,user_focus,Point to the evidence behind that claim.,False,2026-03-30T14:12:00
PF_core_L13_02_006_01_01,core_L13_02_006_01_01,L13_02_006,C13_02,S_C13_02_01,safety,Show which part changed after feedback.,True,2026-02-09T08:36:00
PF_core_L13_02_006_05_03,core_L13_02_006_05_03,L13_02_006,C13_02,S_C13_02_05,user_focus,Explain one step more clearly.,True,2026-03-09T10:05:00
PF_core_L13_02_006_07_05,core_L13_02_006_07_05,L13_02_006,C13_02,S_C13_02_07,evidence,Explain one step more clearly.,False,2026-03-23T12:39:00
PF_core_L13_02_007_03_01,core_L13_02_007_03_01,L13_02_007,C13_02,S_C13_02_03,clarity,Point to the evidence behind that claim.,False,2026-02-23T15:01:00
PF_core_L13_02_007_05_03,core_L13_02_007_05_03,L13_02_007,C13_02,S_C13_02_05,limitations,Explain why that revision came before the others.,False,2026-03-09T10:34:00
PF_core_L13_02_007_06_04,core_L13_02_007_06_04,L13_02_007,C13_02,S_C13_02_06,clarity,Show the limitation earlier so the claim feels more honest.,False,2026-03-16T14:13:00
PF_core_L13_02_008_01_01,core_L13_02_008_01_01,L13_02_008,C13_02,S_C13_02_01,user_focus,Show which part changed after feedback.,True,2026-02-09T11:17:00
PF_core_L13_02_008_02_02,core_L13_02_008_02_02,L13_02_008,C13_02,S_C13_02_02,revision,Point to the evidence behind that claim.,False,2026-02-16T08:28:00
PF_core_L13_02_008_04_04,core_L13_02_008_04_04,L13_02_008,C13_02,S_C13_02_04,limitations,Show which part changed after feedback.,True,2026-03-02T13:51:00
PF_core_L13_02_008_08_05,core_L13_02_008_08_05,L13_02_008,C13_02,S_C13_02_08,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-03-30T13:33:00
PF_core_L13_02_009_02_01,core_L13_02_009_02_01,L13_02_009,C13_02,S_C13_02_02,user_focus,Say who this helps.,True,2026-02-16T13:51:00
PF_core_L13_02_009_04_03,core_L13_02_009_04_03,L13_02_009,C13_02,S_C13_02_04,clarity,Show which part changed after feedback.,True,2026-03-02T13:25:00
PF_core_L13_02_009_06_04,core_L13_02_009_06_04,L13_02_009,C13_02,S_C13_02_06,clarity,Point to the evidence behind that claim.,True,2026-03-16T10:44:00
PF_core_L13_02_009_07_05,core_L13_02_009_07_05,L13_02_009,C13_02,S_C13_02_07,limitations,Show which part changed after feedback.,True,2026-03-23T08:08:00
PF_core_L13_02_010_01_01,core_L13_02_010_01_01,L13_02_010,C13_02,S_C13_02_01,user_focus,Show the evidence you used.,True,2026-02-09T14:37:00
PF_core_L13_02_010_02_02,core_L13_02_010_02_02,L13_02_010,C13_02,S_C13_02_02,limitations,Make one part clearer.,True,2026-02-16T11:44:00
PF_core_L13_02_010_03_03,core_L13_02_010_03_03,L13_02_010,C13_02,S_C13_02_03,evidence,Make one part clearer.,True,2026-02-23T14:31:00
PF_core_L13_02_010_04_04,core_L13_02_010_04_04,L13_02_010,C13_02,S_C13_02_04,clarity,Show the evidence you used.,True,2026-03-02T13:22:00
PF_core_L13_02_010_07_05,core_L13_02_010_07_05,L13_02_010,C13_02,S_C13_02_07,limitations,Say who this helps.,True,2026-03-23T11:30:00
PF_core_L13_02_011_01_01,core_L13_02_011_01_01,L13_02_011,C13_02,S_C13_02_01,user_focus,Show the evidence you used.,True,2026-02-09T11:10:00
PF_core_L13_02_011_02_02,core_L13_02_011_02_02,L13_02_011,C13_02,S_C13_02_02,clarity,Make one part clearer.,True,2026-02-16T08:59:00
PF_core_L13_02_011_04_03,core_L13_02_011_04_03,L13_02_011,C13_02,S_C13_02_04,evidence,Show the evidence you used.,True,2026-03-02T11:19:00
PF_core_L13_02_011_06_04,core_L13_02_011_06_04,L13_02_011,C13_02,S_C13_02_06,clarity,Show the evidence you used.,True,2026-03-16T13:24:00
PF_core_L13_02_011_07_05,core_L13_02_011_07_05,L13_02_011,C13_02,S_C13_02_07,revision,Show the evidence you used.,True,2026-03-23T09:59:00
PF_core_L13_02_012_02_01,core_L13_02_012_02_01,L13_02_012,C13_02,S_C13_02_02,safety,Say who this helps.,True,2026-02-16T13:04:00
PF_core_L13_02_012_03_02,core_L13_02_012_03_02,L13_02_012,C13_02,S_C13_02_03,clarity,Make one part clearer.,True,2026-02-23T14:46:00
PF_core_L13_02_012_06_03,core_L13_02_012_06_03,L13_02_012,C13_02,S_C13_02_06,revision,Explain one step more clearly.,False,2026-03-16T09:02:00
PF_core_L13_02_012_07_04,core_L13_02_012_07_04,L13_02_012,C13_02,S_C13_02_07,safety,Explain one step more clearly.,False,2026-03-23T11:55:00
PF_core_L13_02_012_08_05,core_L13_02_012_08_05,L13_02_012,C13_02,S_C13_02_08,safety,Show which part changed after feedback.,True,2026-03-30T09:02:00
PF_core_L13_02_013_02_01,core_L13_02_013_02_01,L13_02_013,C13_02,S_C13_02_02,clarity,Explain why that revision came before the others.,False,2026-02-16T10:09:00
PF_core_L13_02_013_03_02,core_L13_02_013_03_02,L13_02_013,C13_02,S_C13_02_03,clarity,The claim is strong; name the boundary condition sooner.,False,2026-02-23T12:42:00
PF_core_L13_02_013_04_03,core_L13_02_013_04_03,L13_02_013,C13_02,S_C13_02_04,safety,Explain why that revision came before the others.,False,2026-03-02T13:26:00
PF_core_L13_02_013_05_04,core_L13_02_013_05_04,L13_02_013,C13_02,S_C13_02_05,user_focus,Explain why that revision came before the others.,False,2026-03-09T08:47:00
PF_core_L13_02_013_07_05,core_L13_02_013_07_05,L13_02_013,C13_02,S_C13_02_07,safety,Show the limitation earlier so the claim feels more honest.,False,2026-03-23T14:15:00
PF_core_L13_02_014_04_02,core_L13_02_014_04_02,L13_02_014,C13_02,S_C13_02_04,revision,Point to the evidence behind that claim.,True,2026-03-02T10:40:00
PF_core_L13_02_014_07_04,core_L13_02_014_07_04,L13_02_014,C13_02,S_C13_02_07,safety,Show which part changed after feedback.,True,2026-03-23T14:28:00
PF_core_L13_02_014_08_05,core_L13_02_014_08_05,L13_02_014,C13_02,S_C13_02_08,safety,Show the limitation earlier so the claim feels more honest.,True,2026-03-30T10:49:00
PF_core_L13_02_015_02_01,core_L13_02_015_02_01,L13_02_015,C13_02,S_C13_02_02,user_focus,Show which part changed after feedback.,True,2026-02-16T10:19:00
PF_core_L13_02_015_04_02,core_L13_02_015_04_02,L13_02_015,C13_02,S_C13_02_04,revision,Show which part changed after feedback.,True,2026-03-02T14:41:00
PF_core_L13_02_015_05_03,core_L13_02_015_05_03,L13_02_015,C13_02,S_C13_02_05,evidence,Point to the evidence behind that claim.,False,2026-03-09T10:41:00
PF_core_L13_02_015_06_04,core_L13_02_015_06_04,L13_02_015,C13_02,S_C13_02_06,limitations,Show which part changed after feedback.,True,2026-03-16T11:41:00
PF_core_L13_02_016_04_02,core_L13_02_016_04_02,L13_02_016,C13_02,S_C13_02_04,limitations,Explain why that revision came before the others.,False,2026-03-02T08:24:00
PF_core_L13_02_016_06_04,core_L13_02_016_06_04,L13_02_016,C13_02,S_C13_02_06,limitations,Your idea is clear; add the strongest evidence first.,False,2026-03-16T08:24:00
PF_core_L13_02_017_01_01,core_L13_02_017_01_01,L13_02_017,C13_02,S_C13_02_01,limitations,The claim is strong; name the boundary condition sooner.,False,2026-02-09T14:49:00
PF_core_L13_02_017_03_02,core_L13_02_017_03_02,L13_02_017,C13_02,S_C13_02_03,clarity,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-02-23T13:25:00
PF_core_L13_02_017_05_03,core_L13_02_017_05_03,L13_02_017,C13_02,S_C13_02_05,user_focus,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-09T10:50:00
PF_core_L13_02_017_06_04,core_L13_02_017_06_04,L13_02_017,C13_02,S_C13_02_06,evidence,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-03-16T14:12:00
PF_core_L13_02_018_02_01,core_L13_02_018_02_01,L13_02_018,C13_02,S_C13_02_02,revision,Explain one step more clearly.,False,2026-02-16T12:53:00
PF_core_L13_02_018_03_02,core_L13_02_018_03_02,L13_02_018,C13_02,S_C13_02_03,limitations,Point to the evidence behind that claim.,False,2026-02-23T14:53:00
PF_core_L13_02_018_06_03,core_L13_02_018_06_03,L13_02_018,C13_02,S_C13_02_06,safety,Show the limitation earlier so the claim feels more honest.,False,2026-03-16T12:29:00
PF_core_L13_02_018_07_04,core_L13_02_018_07_04,L13_02_018,C13_02,S_C13_02_07,revision,Explain why that revision came before the others.,False,2026-03-23T09:51:00
