artifact_id,record_id,learner_id,cohort_id,session_id,unit_family,artifact_type,artifact_summary,version_count,word_count_est,image_count_est,code_or_logic_steps_est,created_ts
ART_core_L13_01_027_08_05,core_L13_01_027_08_05,L13_01_027,C13_01,S_C13_01_08,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the window garden,1,24,0,0,2026-03-23T09:49:00
ART_core_L13_01_028_01_01,core_L13_01_028_01_01,L13_01_028,C13_01,S_C13_01_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for headphones get tangled in the computer station,3,14,1,0,2026-02-02T12:38:00
ART_core_L13_01_028_02_02,core_L13_01_028_02_02,L13_01_028,C13_01,S_C13_01_02,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",3,10,0,0,2026-02-09T09:36:00
ART_core_L13_01_028_05_03,core_L13_01_028_05_03,L13_01_028,C13_01,S_C13_01_05,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing headphones get tangled,1,27,1,0,2026-03-02T09:27:00
ART_core_L13_01_028_07_04,core_L13_01_028_07_04,L13_01_028,C13_01,S_C13_01_07,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",1,21,0,0,2026-03-16T13:53:00
ART_core_L13_01_028_08_05,core_L13_01_028_08_05,L13_01_028,C13_01,S_C13_01_08,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",1,8,0,0,2026-03-23T12:13:00
ART_core_L13_01_029_01_01,core_L13_01_029_01_01,L13_01_029,C13_01,S_C13_01_01,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",2,36,0,0,2026-02-02T08:34:00
ART_core_L13_01_029_02_02,core_L13_01_029_02_02,L13_01_029,C13_01,S_C13_01_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,2,47,1,0,2026-02-09T08:22:00
ART_core_L13_01_029_04_03,core_L13_01_029_04_03,L13_01_029,C13_01,S_C13_01_04,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,3,34,1,0,2026-02-23T09:14:00
ART_core_L13_01_029_07_04,core_L13_01_029_07_04,L13_01_029,C13_01,S_C13_01_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,1,20,1,0,2026-03-16T07:41:00
ART_core_L13_01_029_08_05,core_L13_01_029_08_05,L13_01_029,C13_01,S_C13_01_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,2,29,1,0,2026-03-23T13:07:00
ART_core_L13_01_030_01_01,core_L13_01_030_01_01,L13_01_030,C13_01,S_C13_01_01,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the art table,2,44,0,0,2026-02-02T11:12:00
ART_core_L13_01_030_06_03,core_L13_01_030_06_03,L13_01_030,C13_01,S_C13_01_06,helpful_invention_studio,journal_page,"journal page naming the friend and the problem, plus one test note",1,29,0,0,2026-03-09T12:17:00
ART_core_L13_01_030_07_04,core_L13_01_030_07_04,L13_01_030,C13_01,S_C13_01_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for crayons roll off the desk in the art table,3,30,1,0,2026-03-16T14:16:00
ART_core_L13_01_031_03_01,core_L13_01_031_03_01,L13_01_031,C13_01,S_C13_01_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,3,27,0,0,2026-02-16T11:12:00
ART_core_L13_01_031_05_02,core_L13_01_031_05_02,L13_01_031,C13_01,S_C13_01_05,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",2,36,0,0,2026-03-02T08:04:00
ART_core_L13_01_031_06_03,core_L13_01_031_06_03,L13_01_031,C13_01,S_C13_01_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,3,31,1,0,2026-03-09T12:06:00
ART_core_L13_01_031_07_04,core_L13_01_031_07_04,L13_01_031,C13_01,S_C13_01_07,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,1,38,0,0,2026-03-16T09:39:00
ART_core_L13_01_031_08_05,core_L13_01_031_08_05,L13_01_031,C13_01,S_C13_01_08,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",3,16,0,0,2026-03-23T09:18:00
ART_core_L13_01_032_01_01,core_L13_01_032_01_01,L13_01_032,C13_01,S_C13_01_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,2,20,1,0,2026-02-02T13:49:00
ART_core_L13_01_032_02_02,core_L13_01_032_02_02,L13_01_032,C13_01,S_C13_01_02,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",3,13,0,0,2026-02-09T13:07:00
ART_core_L13_01_032_03_03,core_L13_01_032_03_03,L13_01_032,C13_01,S_C13_01_03,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,3,29,1,0,2026-02-16T08:12:00
ART_core_L13_01_032_06_04,core_L13_01_032_06_04,L13_01_032,C13_01,S_C13_01_06,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the maker shelf,2,18,0,2,2026-03-09T09:21:00
ART_core_L13_01_032_07_05,core_L13_01_032_07_05,L13_01_032,C13_01,S_C13_01_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,1,23,1,0,2026-03-16T08:41:00
ART_core_L13_01_033_02_01,core_L13_01_033_02_01,L13_01_033,C13_01,S_C13_01_02,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the window garden,1,48,0,0,2026-02-09T09:06:00
ART_core_L13_01_033_03_02,core_L13_01_033_03_02,L13_01_033,C13_01,S_C13_01_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,1,25,1,0,2026-02-16T09:22:00
ART_core_L13_01_033_05_03,core_L13_01_033_05_03,L13_01_033,C13_01,S_C13_01_05,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,1,36,1,0,2026-03-02T09:59:00
ART_core_L13_01_033_06_04,core_L13_01_033_06_04,L13_01_033,C13_01,S_C13_01_06,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,3,28,1,0,2026-03-09T09:40:00
ART_core_L13_01_033_07_05,core_L13_01_033_07_05,L13_01_033,C13_01,S_C13_01_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,2,42,1,0,2026-03-16T07:27:00
ART_core_L13_01_034_01_01,core_L13_01_034_01_01,L13_01_034,C13_01,S_C13_01_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,3,8,1,0,2026-02-02T11:41:00
ART_core_L13_01_034_02_02,core_L13_01_034_02_02,L13_01_034,C13_01,S_C13_01_02,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,1,17,1,0,2026-02-09T09:22:00
ART_core_L13_01_034_03_03,core_L13_01_034_03_03,L13_01_034,C13_01,S_C13_01_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,1,26,1,0,2026-02-16T12:47:00
ART_core_L13_01_034_07_04,core_L13_01_034_07_04,L13_01_034,C13_01,S_C13_01_07,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,1,21,0,0,2026-03-16T07:55:00
ART_core_L13_01_034_08_05,core_L13_01_034_08_05,L13_01_034,C13_01,S_C13_01_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,3,15,1,0,2026-03-23T09:36:00
ART_core_L13_01_035_01_01,core_L13_01_035_01_01,L13_01_035,C13_01,S_C13_01_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,2,26,1,0,2026-02-02T13:00:00
ART_core_L13_01_035_04_02,core_L13_01_035_04_02,L13_01_035,C13_01,S_C13_01_04,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,2,20,1,0,2026-02-23T10:33:00
ART_core_L13_01_035_05_03,core_L13_01_035_05_03,L13_01_035,C13_01,S_C13_01_05,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",2,20,0,0,2026-03-02T12:15:00
ART_core_L13_01_035_07_04,core_L13_01_035_07_04,L13_01_035,C13_01,S_C13_01_07,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,3,15,0,0,2026-03-16T08:11:00
ART_core_L13_01_035_08_05,core_L13_01_035_08_05,L13_01_035,C13_01,S_C13_01_08,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,3,26,0,0,2026-03-23T12:18:00
ART_core_L13_01_036_02_02,core_L13_01_036_02_02,L13_01_036,C13_01,S_C13_01_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for crayons roll off the desk in the art table,3,46,1,0,2026-02-09T13:55:00
ART_core_L13_01_036_04_03,core_L13_01_036_04_03,L13_01_036,C13_01,S_C13_01_04,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the art table,2,16,0,0,2026-02-23T11:21:00
ART_core_L13_01_036_05_04,core_L13_01_036_05_04,L13_01_036,C13_01,S_C13_01_05,helpful_invention_studio,journal_page,"journal page naming the friend and the problem, plus one test note",1,35,0,0,2026-03-02T10:27:00
ART_core_L13_01_036_06_05,core_L13_01_036_06_05,L13_01_036,C13_01,S_C13_01_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for crayons roll off the desk in the art table,1,41,1,0,2026-03-09T14:47:00
ART_core_L13_01_037_01_01,core_L13_01_037_01_01,L13_01_037,C13_01,S_C13_01_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing headphones get tangled,3,15,1,0,2026-02-02T08:05:00
ART_core_L13_01_037_02_02,core_L13_01_037_02_02,L13_01_037,C13_01,S_C13_01_02,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing headphones get tangled,2,15,1,0,2026-02-09T08:03:00
ART_core_L13_01_037_04_04,core_L13_01_037_04_04,L13_01_037,C13_01,S_C13_01_04,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for headphones get tangled in the computer station,2,13,1,0,2026-02-23T08:23:00
ART_core_L13_01_037_08_05,core_L13_01_037_08_05,L13_01_037,C13_01,S_C13_01_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for headphones get tangled in the computer station,1,24,1,0,2026-03-23T09:47:00
ART_core_L13_01_038_01_01,core_L13_01_038_01_01,L13_01_038,C13_01,S_C13_01_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for crayons roll off the desk in the art table,3,32,1,0,2026-02-02T13:27:00
ART_core_L13_01_038_05_02,core_L13_01_038_05_02,L13_01_038,C13_01,S_C13_01_05,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the art table,2,26,0,0,2026-03-02T10:10:00
ART_core_L13_01_038_06_03,core_L13_01_038_06_03,L13_01_038,C13_01,S_C13_01_06,helpful_invention_studio,journal_page,"journal page naming the friend and the problem, plus one test note",3,29,0,6,2026-03-09T11:59:00
ART_core_L13_01_038_07_04,core_L13_01_038_07_04,L13_01_038,C13_01,S_C13_01_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing crayons roll off the desk,2,28,1,0,2026-03-16T07:57:00
ART_core_L13_01_038_08_05,core_L13_01_038_08_05,L13_01_038,C13_01,S_C13_01_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing crayons roll off the desk,2,27,1,0,2026-03-23T12:36:00
ART_core_L13_01_039_02_01,core_L13_01_039_02_01,L13_01_039,C13_01,S_C13_01_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for headphones get tangled in the computer station,3,24,1,0,2026-02-09T10:47:00
ART_core_L13_01_039_03_02,core_L13_01_039_03_02,L13_01_039,C13_01,S_C13_01_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the computer station,2,65,0,0,2026-02-16T13:11:00
ART_core_L13_01_039_04_03,core_L13_01_039_04_03,L13_01_039,C13_01,S_C13_01_04,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",3,25,0,0,2026-02-23T11:07:00
ART_core_L13_01_039_08_05,core_L13_01_039_08_05,L13_01_039,C13_01,S_C13_01_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for headphones get tangled in the computer station,2,24,1,0,2026-03-23T07:34:00
ART_core_L13_01_040_01_01,core_L13_01_040_01_01,L13_01_040,C13_01,S_C13_01_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,3,21,1,0,2026-02-02T12:24:00
ART_core_L13_01_040_02_02,core_L13_01_040_02_02,L13_01_040,C13_01,S_C13_01_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,1,33,1,0,2026-02-09T14:09:00
ART_core_L13_01_040_06_04,core_L13_01_040_06_04,L13_01_040,C13_01,S_C13_01_06,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the maker shelf,3,28,0,0,2026-03-09T10:07:00
ART_core_L13_01_040_08_05,core_L13_01_040_08_05,L13_01_040,C13_01,S_C13_01_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,3,30,1,0,2026-03-23T14:25:00
ART_core_L13_01_041_01_01,core_L13_01_041_01_01,L13_01_041,C13_01,S_C13_01_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,2,10,1,0,2026-02-02T14:25:00
ART_core_L13_01_041_05_02,core_L13_01_041_05_02,L13_01_041,C13_01,S_C13_01_05,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,2,33,1,0,2026-03-02T09:47:00
ART_core_L13_01_041_06_03,core_L13_01_041_06_03,L13_01_041,C13_01,S_C13_01_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,1,35,1,5,2026-03-09T09:21:00
ART_core_L13_01_041_07_04,core_L13_01_041_07_04,L13_01_041,C13_01,S_C13_01_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,1,37,1,0,2026-03-16T13:21:00
ART_core_L13_01_041_08_05,core_L13_01_041_08_05,L13_01_041,C13_01,S_C13_01_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,2,50,1,0,2026-03-23T13:05:00
ART_core_L13_01_042_03_02,core_L13_01_042_03_02,L13_01_042,C13_01,S_C13_01_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing headphones get tangled,2,26,1,0,2026-02-16T08:15:00
ART_core_L13_01_042_04_03,core_L13_01_042_04_03,L13_01_042,C13_01,S_C13_01_04,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the computer station,3,17,0,0,2026-02-23T12:20:00
ART_core_L13_01_042_05_04,core_L13_01_042_05_04,L13_01_042,C13_01,S_C13_01_05,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",3,25,0,0,2026-03-02T11:42:00
ART_core_L13_01_042_08_05,core_L13_01_042_08_05,L13_01_042,C13_01,S_C13_01_08,helpful_invention_studio,journal_page,"journal page naming the partner and the problem, plus one test note",3,28,0,0,2026-03-23T10:39:00
ART_core_L13_01_043_01_01,core_L13_01_043_01_01,L13_01_043,C13_01,S_C13_01_01,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",1,25,0,0,2026-02-02T11:42:00
ART_core_L13_01_043_02_02,core_L13_01_043_02_02,L13_01_043,C13_01,S_C13_01_02,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",2,39,0,0,2026-02-09T11:37:00
ART_core_L13_01_043_06_03,core_L13_01_043_06_03,L13_01_043,C13_01,S_C13_01_06,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the reading corner,3,19,0,0,2026-03-09T07:48:00
ART_core_L13_01_043_07_04,core_L13_01_043_07_04,L13_01_043,C13_01,S_C13_01_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,3,17,1,0,2026-03-16T10:51:00
ART_core_L13_01_043_08_05,core_L13_01_043_08_05,L13_01_043,C13_01,S_C13_01_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,2,25,1,0,2026-03-23T08:47:00
ART_core_L13_01_044_01_01,core_L13_01_044_01_01,L13_01_044,C13_01,S_C13_01_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,1,30,1,0,2026-02-02T14:18:00
ART_core_L13_01_044_04_02,core_L13_01_044_04_02,L13_01_044,C13_01,S_C13_01_04,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the maker shelf,2,21,0,0,2026-02-23T13:56:00
ART_core_L13_01_044_05_03,core_L13_01_044_05_03,L13_01_044,C13_01,S_C13_01_05,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,2,18,1,0,2026-03-02T12:39:00
ART_core_L13_01_044_07_04,core_L13_01_044_07_04,L13_01_044,C13_01,S_C13_01_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,1,25,1,0,2026-03-16T09:26:00
