record_id,recommended_split,bos_mastery_score_expected,bos_readiness_score_expected,mia_integrity_score_expected,bos_mastery_band_expected,bos_readiness_band_expected,mia_band_expected,mia_review_needed_expected,expected_action,confidence_calibration_gap,rationale_stub
core_L13_01_001_03_01,train,75,65,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_039_08_05,train,77,70,87,green,amber,green,False,auto_pass,23,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_040_01_01,train,68,61,83,amber,amber,green,False,auto_pass,32,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_040_02_02,train,68,61,83,amber,amber,green,False,auto_pass,32,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_040_04_03,train,71,65,59,amber,amber,amber,True,escalate_teacher_review,29,mastery=advanced; evidence=developing; integrity=medium; proof=False; ai=False
core_L13_01_040_06_04,train,78,70,83,green,amber,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_040_08_05,train,78,70,83,green,amber,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_041_01_01,train,69,70,83,amber,amber,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_041_05_02,train,75,75,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_041_06_03,train,81,75,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_041_07_04,train,75,75,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_041_08_05,train,75,75,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_042_02_01,train,72,70,59,green,amber,amber,True,escalate_teacher_review,28,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L13_01_042_03_02,train,72,70,83,green,amber,green,False,auto_pass,28,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_042_04_03,train,72,74,83,green,green,green,False,auto_pass,28,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_042_05_04,train,72,74,83,green,green,green,False,auto_pass,28,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_042_08_05,train,84,79,87,green,green,green,False,auto_pass,16,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_043_01_01,train,65,65,83,amber,amber,green,False,auto_pass,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_043_02_02,train,75,70,87,green,amber,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_043_06_03,train,77,75,87,green,green,green,False,auto_pass,3,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_043_07_04,train,77,75,87,green,green,green,False,auto_pass,3,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_043_08_05,train,81,75,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_044_01_01,train,61,69,83,amber,amber,green,False,auto_pass,19,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_044_04_02,train,61,69,83,amber,amber,green,False,auto_pass,19,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_044_05_03,train,61,69,83,amber,amber,green,False,auto_pass,39,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L13_01_044_07_04,train,67,74,83,amber,green,green,False,auto_pass,33,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_044_08_05,train,71,79,83,amber,green,green,False,auto_pass,29,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_045_01_01,train,47,47,64,red,red,amber,False,coach_next_step,-7,mastery=novice; evidence=weak; integrity=medium; proof=True; ai=False
core_L13_01_045_02_02,train,47,47,64,red,red,amber,False,coach_next_step,-27,mastery=novice; evidence=weak; integrity=medium; proof=True; ai=False
core_L13_01_045_04_03,train,51,52,79,amber,amber,green,False,coach_next_step,-11,mastery=novice; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_045_06_04,train,52,52,68,amber,amber,amber,False,coach_next_step,-12,mastery=novice; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_01_045_08_05,train,61,68,64,amber,amber,amber,False,auto_pass,-1,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=False
core_L13_01_046_01_01,train,55,56,87,amber,amber,green,False,coach_next_step,-15,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_046_04_02,train,60,56,87,amber,amber,green,True,escalate_teacher_review,-40,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_046_06_03,train,55,56,87,amber,amber,green,False,coach_next_step,-15,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_046_07_04,train,70,72,87,amber,green,green,False,auto_pass,-30,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_046_08_05,train,70,72,87,amber,green,green,False,auto_pass,-30,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_047_02_01,train,75,62,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_047_05_02,train,79,67,87,green,amber,green,True,escalate_teacher_review,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_047_06_03,train,79,67,87,green,amber,green,True,escalate_teacher_review,-19,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_047_07_04,train,79,67,87,green,amber,green,True,escalate_teacher_review,-19,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_047_08_05,train,70,68,87,amber,amber,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_048_02_01,train,58,54,87,amber,amber,green,False,auto_pass,2,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_048_03_02,train,71,65,87,amber,amber,green,False,auto_pass,-11,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L13_01_048_04_03,train,71,65,87,amber,amber,green,False,auto_pass,-11,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_048_07_04,train,71,65,87,amber,amber,green,False,auto_pass,9,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_048_08_05,train,77,70,87,green,amber,green,False,auto_pass,3,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_049_01_01,train,75,70,87,green,amber,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L13_01_049_02_02,train,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_049_03_03,train,66,63,87,amber,amber,green,False,auto_pass,14,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_049_05_04,train,75,65,87,green,amber,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_049_06_05,train,75,70,87,green,amber,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_050_02_01,train,63,55,68,amber,amber,amber,True,escalate_teacher_review,-3,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_01_050_03_02,train,63,55,83,amber,amber,green,True,escalate_teacher_review,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_050_05_03,train,63,55,68,amber,amber,amber,True,escalate_teacher_review,-3,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_01_050_06_04,train,69,63,87,amber,amber,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L13_01_050_07_05,train,63,63,68,amber,amber,amber,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_01_051_01_01,train,69,65,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_051_03_02,train,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_051_04_03,train,60,63,83,amber,amber,green,False,auto_pass,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_051_07_04,train,72,65,83,green,amber,green,False,auto_pass,8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_051_08_05,train,75,70,83,green,amber,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_052_02_01,train,55,53,55,amber,amber,amber,True,escalate_teacher_review,5,mastery=proficient; evidence=weak; integrity=medium; proof=False; ai=False
core_L13_01_052_05_02,train,69,67,79,amber,amber,green,True,escalate_teacher_review,11,mastery=advanced; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_052_06_03,train,63,62,79,amber,amber,green,True,escalate_teacher_review,-3,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_052_07_04,train,66,67,79,amber,amber,green,True,escalate_teacher_review,14,mastery=advanced; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_052_08_05,train,71,67,83,amber,amber,green,True,escalate_teacher_review,9,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_053_02_01,train,54,57,83,amber,amber,green,False,coach_next_step,-34,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_053_03_02,train,64,68,83,amber,amber,green,False,auto_pass,-44,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_053_04_03,train,64,68,83,amber,amber,green,False,auto_pass,-44,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_053_06_04,train,64,68,83,amber,amber,green,False,auto_pass,-24,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_053_07_05,train,64,68,83,amber,amber,green,False,auto_pass,-44,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_054_01_01,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_054_02_02,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_054_04_03,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_054_05_04,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_054_08_05,train,72,70,83,green,amber,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_055_01_01,train,66,68,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_055_02_02,train,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_055_03_03,train,66,67,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_055_07_04,train,66,63,87,amber,amber,green,False,auto_pass,14,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_055_08_05,train,70,68,87,amber,amber,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_056_01_01,train,47,47,69,red,red,amber,True,escalate_teacher_review,-27,mastery=novice; evidence=weak; integrity=low; proof=False; ai=False
core_L13_01_056_02_02,train,47,47,79,red,red,green,False,coach_next_step,-27,mastery=novice; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_056_05_03,train,57,59,79,amber,amber,green,False,auto_pass,-37,mastery=developing; evidence=weak; integrity=low; proof=True; ai=False
core_L13_01_056_06_04,train,52,47,83,amber,red,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L13_01_056_07_05,train,47,47,55,red,red,amber,True,escalate_teacher_review,-27,mastery=novice; evidence=weak; integrity=medium; proof=False; ai=False
core_L13_01_057_01_01,train,69,65,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_057_02_02,train,71,65,83,amber,amber,green,False,auto_pass,9,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_057_03_03,train,75,70,73,green,amber,green,True,escalate_teacher_review,5,mastery=advanced; evidence=developing; integrity=low; proof=False; ai=False
core_L13_01_057_05_04,train,75,70,83,green,amber,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_057_06_05,train,75,70,83,green,amber,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_058_01_01,train,57,52,83,amber,amber,green,False,coach_next_step,-17,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_058_02_02,train,67,63,83,amber,amber,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_058_04_03,train,67,68,83,amber,amber,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_058_05_04,train,57,57,83,amber,amber,green,False,coach_next_step,3,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_058_06_05,train,67,68,83,amber,amber,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_059_01_01,train,66,72,87,amber,green,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L13_01_059_02_02,train,60,67,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_01_059_04_03,train,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_059_05_04,train,66,67,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_059_07_05,train,66,67,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_01_060_02_01,train,53,54,64,amber,amber,amber,False,auto_pass,7,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=False
